article_id;title;date;article_text;URL;country;reporting_style
1;South Africa joins Afreximbank with $8bn package to back industrial growth;2026/02/04;Political Correspondent South Africa has formally joined the African Export-Import Bank (Afreximbank), with the pan-African lender unveiling an $8bn support package aligned with the country’s industrial development goals. The accession marks the completion of a three-decade ambition to bring Africa’s most industrialised economy into the Cairo-based institution, giving Afreximbank its first full continental coverage. The move comes as global multilateral co-operation faces mounting pressure, positioning the bank as a critical alternative financing source for African nations. “The fate of our economies and the destiny of African people can no longer be tied to the benevolence of others,” George Elombi, president and chair of the board of directors at Afreximbank, said during the accession ceremony on Wednesday, emphasising the continent’s need to leverage its 1.4-billion-strong market and abundant natural resources. On accession, Export Insurance Corporation Class B shares will be converted to Class A shares. As a Class A shareholder, accession will be on a country basis, with South Africa entitled to a seat on the board of directors. The $8bn country package, developed with the department of trade, industry & competition under minister Parks Tau, targets key sectors aligned with the nation’s industrial policy framework. Priority areas include mineral processing, motor manufacturing expansion and industrial park development, which are sectors critical to the government’s economic transformation agenda. The bank will partner with local development finance institutions, including the Industrial Development Corporation, Development Bank of Southern Africa and Public Investment Corporation, alongside commercial banks such as Rand Merchant Bank, Standard Bank, Absa and Nedbank. Afreximbank has committed an additional $3bn inclusive plan targeting small and medium-sized enterprises under theTransformation Fund. The fund will be in a special purpose vehicle incubated by the National Empowerment Fund, targeting a small set of priority sectors — renewable energy, manufacturing, agro-processing, logistics and digital infrastructure — chosen for their ability to deliver jobs and industrial impact. The fund will offer grants, loans, equity and business development support. President Cyril Ramaphosa said during the ascension ceremony the $3bn financing for the transformation fund will support “black businesses who were held back by the evil apartheid system from being active participants in the economy of our country”. “This is where I am often amazed at those who have been privileged in the party system. We’re trying to block  ourselves as black people as we seek to achieve becoming real economic actors in the economy of our country. We thank Afrix and the bank for giving muscle to the objective we have,” Ramaphosa said. Since 2018, Afreximbank has invested in the economy through initiatives including a $1bn South Africa-Africa trade promotion programme with the Export Credit Insurance Corporation and support for the $24bn Mozambique liquefied natural gas project. Current project pipelines in South Africa exceed $6bn, spanning healthcare, financial services, manufacturing, energy and mining sectors at various review stages. South Africa’s accession strengthens Afreximbank’s role in implementing the African Continental Free Trade Area, which aims to create a single market across the continent. The bank views South Africa’s manufacturing base and regional economic influence as critical to boosting intra-African trade, which represents less than 20% of total continental commerce. “This partnership could not have come at a better time,” Elombi noted, referencing global economic uncertainties and the need for Africa to build resilient, internally focused economic structures. • With additional reporting from Tiisetso Motsoeneng Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/economy/2026-02-04-south-africa-joins-afreximbank-with-8bn-package-to-back-industrial-growth/;South Africa;Business
2;SONA | South Africa’s water crisis: one of Ramaphosa’s delayed promises;2026/02/12;Politics reporter President Cyril Ramaphosa will on Thursday outlinehis government’s bouquet of priorities and commitmentsto citizens. This time last year, Ramaphosa took to the Cape Town City Hall stage to present his yearly instalment of promises. The2025 state of the nation address (Sona)was particularly distinct because it was the first of the government of national unity, which saw 10 parties in parliament forming a coalition at national level. Because Ramaphosa’s ANC dropped below the 50% majority needed to govern solely, this meant the Sona was no longer purely informed by his party’s manifesto but rather needed to accommodate the priorities of coalition partners including the DA, FF Plus, IFP, Patriotic Alliance and several others. Africa Check took the liberty to assess what the president promised vs what was delivered and which commitments are still in progress: Given the water crisis, the first bold commitment made by the president last year was to “within the next year, complete the establishment of the national water resource infrastructure agency”. Ramaphosa said ensuring a secure and reliable supply of water across the country is a priority, given that many people faced and continue to face regular water shortages due to failing infrastructure. Africa Check referenced the creation of a national entity of this sort has been on the cards for a while and has been previously been listed as a priority in thedepartment of water and sanitation’s annual performance plan for the year(s) 2023/24, with implementation steps staggered out over the next three years. It remains to be seen what Ramaphosa has in store for South Africans this year and whether we will see a continuation of incomplete projects, an abandoning of those that have failed or a fresh surprise of new innovative strategies to take the country forward The entity, which is solely responsible for maintaining and developing the country’s infrastructure, would have had to have established this agency by February this year, but this target has since been postponed to be completed by mid 2026. This makes Ramaphosa’s promise a work in progress. One of the promises the president has kept has been on the home affairs front, where he pledged last year that government will launch theelectronic travel authorisation system. This, he said, would enable a secure, fully digital visa application process for visitors to South Africa. The move was successfully launched by home affairs minister Leon Schreiber in September last year, and according to the department will stabilise from citizens of China, Indonesia, India and Mexico to expand to tourists from all countries who require visas to visit South Africa. The Africa Check organisation also probed the president’s commitment to “soon adopt thenational strategy to accelerate action for children”. Last year Ramaphosa said the strategy focused mainly on poverty reduction, child protection and malnutrition, adding it was driven by concerns for children’s well-being. According to their research, though the president did not include timelines, it has been in development since October 2024 and was adopted by the cabinet in December. Ramaphosa also committed to launch a campaign to look for an additional 1.1-million people who arenot yet on HIV treatmentand reach a 95-95-95 target. This means the aim is for 95% of people with HIV to know their status, for 95% of those people to be on treatment and for 95% of those on treatment to have achieved viral suppression, where the medications can reduce the presence of the virus in a person’s blood to be undetectable and not transmittable to others. This commitment was kept, with the Close The Gap campaign launched in February last year reportedly bridging key numbers in the previous shortfall, placing South Africa’s statistics at 96-80-97, Africa Check revealed. Another promise made by Ramaphosa is to ensure another 16sexual offences courtsare established in the next financial year. This target remains in progress. The aim of the specialised court system is to provide a victim centred approach and appropriate physical space, which has proven to lead to more cases finalised, better treatment of victims and higher conviction rates. According to the organisation’s research, eight of the courts were established between October and December last year, with four more planned for the period of and March and June 2026. Ramaphosa also highlightedthe plight of whistleblowers, promising last year to introduce the whistleblower protection bill in parliament during that financial year. The verdict on this commitment is that it is in progress, with the justice department revealing the whistleblower bill, renamed the Protected Disclosures Bill, had been completed and is under legal evaluation. Following the process, it is expected to be finalised in the January to March 2026 period and will be submitted to the cabinet and thereafter to parliament. It remains to be seen what Ramaphosa has in store for South Africans this year and whether we will see a continuation of incomplete projects, an abandoning of those that have failed or a fresh surprise of new innovative strategies to take the country forward. The Sona will be delivered at the Cape Town City Hall, with all members of parliament and guests, including former presidents Jacob Zuma and Kgalema Motlanthe, in attendance. After the address, parliament will host a two-day joint debate by members of both houses on February 17 and 18. The president’s reply to the debate, on February 19, will conclude this phase of the Sona programme. TimesLIVE Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/politics/2026-02-12-sona-south-africas-water-crisis-one-of-ramaphosas-delayed-promises/;South Africa;Business
3;Fossil fuels consumed most of South Africa’s nearly R200bn in energy subsidies, report says;2026/01/21;Deputy Editor South Africa spent nearly R200bn on energy subsidies in 2025, with most of it going to fossil fuels, slowing down the country’s climate goals. The latest report by the Canada-based International Institute for Sustainable Development (IISD) finds that fossil fuel subsidies have tripled since 2018, despite South Africa committing to phase out and rationalise inefficient fuel subsidies. The report says in the 2025 financial year energy subsidies totalled R198bn, with direct support for fossil fuels amounting to R110bn — triple their level in 2018. More than 30% of total energy subsidy costs in 2025 are linked to efforts to stabilise Eskom’s financial position, the IISD says. The institute is urging the country to reform its energy regimes to align with its just transition goals. To calculate energy subsidies in South Africa, the IISD used data on diesel fuel levy and Road Accident Fund levy refunds for specific sectors, as well as subsidies to the Petroleum Agency South Africa and bailouts to Eskom, among other measures. Eskom bailouts “By Eskom bailouts, we refer to the amounts transferred to Eskom from the government that are converted to equity,” the report reads. “We have included these bailouts [both pre- and post-debt-relief arrangements from 2023] as subsidies because they are government transfers that confer a benefit, consistent with the World Trade Organisation definition we use in this report.” “The electricity sector — South Africa’s largest source of carbon emissions — remains fully exempt from the carbon tax, reflecting concerns that carbon pricing could further weaken Eskom’s balance sheet or drive up costs for consumers,” IISD said. “Our new analysis points to the need for a co-ordinated, time-bound roadmap to review existing subsidies, improve targeting and transparency, and guide decisions on reform, phase-out, or redesign. “Without a clearer framework, public spending risks reinforcing today’s system rather than supporting long-term energy security, affordability and a just transition.” Carbon tax The report notes that while the South African carbon tax is an important policy tool, due to the extensive exemptions most greenhouse gas emissions are not taxed. “A carbon tax was introduced in South Africa via a phased approach, with the first payment due June 1 2019. Phase 1 has been extended to December 31 2025. However, there are significant exemptions (based on allowances and thresholds), with Eskom not paying any carbon tax despite being the largest greenhouse gas (GHG) emitter in the country,” the IISD says. “Eskom does pay an environmental levy on electricity generation from non-renewable sources, which has served a similar role to the carbon tax prior to 2019 and is deducted from our calculations of carbon tax exemptions.” Most of the country’s energy is generated from coal, with renewable energy providing 8.8% of electricity in the power grid in the 2023-24 financial year. South Africa’s 2025 Integrated Resources Plan aims to establish a sustainable power system that ensures long-term energy security, supports emission reductions, promotes environmental sustainability and drives industrial and economic growth. Theambitious blueprintenvisages the procurement of 34GW of wind power, 25GW of solar PV, 8.5GW battery storage, and 16GW of distributed generation by 2039, signalling a strong policy commitment to clean energy and creating a predictable investment environment, according to international law firm Pinsent Masons. The plan’s implementation is projected to cost R2.2-trillion, providing funding to develop new generation capacity, infrastructure upgrades and green industrialisation projects. South Africa has committed to achieving net-zero carbon emissions by 2050. Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/news/science-and-environment/2026-01-21-fossil-fuels-consumed-most-of-south-africas-nearly-r200bn-in-energy-subsidies-report-says/;South Africa;Business
4;World Bank lifts South Africa growth outlook for 2025;2026/01/16;Economics Correspondent South Africa’s economy is estimated to grow  1.3% in 2025, up from 0.6% in 2024, according to the World Bank’s latest“Global Economic Prospects”report this week. The country is also forecast to grow 1.4% in 2026 and 1.5% in 2027. According to the World Bank, the anticipated improvement in 2025 was driven by “a more reliable electricity supply, a bumper agricultural harvest and a pickup in business confidence”. The uptick in South Africa’s performance comes as overall growth in Sub-Saharan Africa rose to 4% in 2025, with regional output expected to accelerate further to 4.3% in 2026 and 4.7% in 2027. However, this remains well below the region’s historical average and insufficient to meaningfully reduce extreme poverty, the Bank cautions. Among Africa’s three largest economies, Nigeria led with 4.2% growth in 2025, supported by “finance and information and communication technology and a modest recovery in agriculture”, while Ethiopia’s growth decelerated to 7.2% from 8.1% in 2024. Headline inflation across the Sub-Saharan Africa region has eased, thanks to lower global food and energy prices, but core inflation rose for the first time in two years, prompting some central banks to pause rate cuts. The South African Reserve Bank is anticipated to extend its easing cycle this year, afterinflation expectations dropped furtherin the fourth quarter, signalling growing confidence in the Bank’s 3% inflation target. Global trade risks The World Bank warns that South Africa’s exposure to global trade risks remains elevated. While most Sub-Saharan African economies face limited fallout from trade fragmentation, South Africa is among a handful of exceptions — alongside Ivory Coast, Kenya and others — due to its reliance on US markets for goods and commodity exports. “The baseline projections assume that current levels of bilateral tariffs remain in place throughout the forecast horizon,” the World Bank said. US President Donald Trump’s administration imposed 30% “reciprocal” tariffs on key South African exports. “However, the expiration of the US’ African Growth and Opportunity Act (Agoa) in late 2025 — which ended preferential access to the US market for eligible African countries — is expected to have a significant impact on some economies unless extended,” the World Bank said. The House of Representativespassed the Agoa extension bill on Mondaywith overwhelming bipartisan support (340 votes in favour and 54 against), sending it to the US Senate before going to Trump for approval. The proposed renewal would extend preferential trade access to December 31 2028. Yet, the bill in its current form leaves South Africa’s continued eligibility open to interpretation and possible future amendment — a point of concern for local exporters, particularly in the vehicle,  citrus and wine sectors, which have benefited significantly from Agoa access before the 30% tariffs kicked in. Relations between the US and South Africa have been strained in recent months. US trade representative Jamieson Greer has described South Africa as a “unique problem” for the US, citing unresolved tariff and regulatory barriers. More recently, US senate foreign relations committee chair Jim Risch called South Africa an “adversary”, accusing it of showing “open hostility” toward the US by conducting joint naval exercises with Iran, Russia and China. Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/economy/2026-01-16-world-bank-lifts-south-africa-growth-outlook-for-2025/;South Africa;Business
5;DUNCAN PIETERSE: South Africa’s debt stabilisation marks a fiscal turning point;2026/01/26;We are at an important turning point in South Africa’s fiscal trajectory. The medium-term budget policy statement in November projected that debt would stabilise as a share of GDP for the first time since 2009. Next month’s budget will show we are on track to achieve this target and to reduce the debt over the medium term and beyond. Improved fiscal conditions will reduce the cost of servicing our debt, freeing up resources for critical frontline services and investment in public infrastructure. We are already seeing the benefits: bond yields have fallen, the currency has strengthened, and South Africa has had its first ratings upgrade in 16 years from a major global credit rating agency. Our fiscal strategy since 2024 has been to run a growing primary surplus — in which the government’s revenue is ever larger than its non-interest spending. The 2026 budget will show we have achieved a third consecutive primary surplus and are on track to increase this over the medium term. As we narrow the deficit and reduce the debt in coming years, it will benefit the economy as a whole. Lower interest rates across the economy lower costs for households and businesses, support the nascent recovery in confidence, and ultimately drive higher economic growth and faster job creation. Next month’s budget will build on these early successes and continue the government’s efforts to strengthen fiscal credibility. The tabling of the 2026 budget on February 25 will inevitably prompt comparisons with the contestation over last year’s budget. The 2025 budget was finally approved at the third attempt. And while the process was far from ideal, it spawned a series of reforms based on the lessons learnt. The 2026 budget will target further efficiency savings in areas such as ghost workers and early retirement. Some of these budget reforms were conceptualised in 2024 when the National Treasury recognised the need to improve consultation on the budget and more strongly embed spending efficiency into the process. Successfully implementing the budget reforms that are underway will be important to continue building fiscal credibility and strengthening public trust in the budget. For the first time, in 2025, the cabinet endorsed the budget guidelines issued to departments. The technical committee on the budget, which until last year was called the medium-term expenditure committee, was reconfigured. It now has a broader mandate and comprises many of the most experienced directors-general in government. They advise the ministers’ committee on the budget, which further informs the submission to the cabinet. The National Treasury has over the past two years developed a proposal for a formal fiscal anchor, and we will provide an update in next month’s budget as promised. Consultation with government of national unity partners has been formalised, with formal discussions with the legislature (represented by the speaker and chair of the National Council of Provinces) and judiciary (represented by the chief justice). As the National Treasury works to finalise the budget, these committees have already started to convene to discuss the often tough decisions that must feed into that framework. Last year’s contested budget process also highlighted the need to improve the efficiency of government spending. We have commenced implementation of an efficiency drive into government operations and hardwired it into the way departments think about their budgets. Starting in 2025, all departments implemented a new programme assessment matrix. This requires them to use standardised metrics to assess their spending and identify low-priority or underperforming programmes that can be reviewed or rationalised. The 2025 budget launched the targeted & responsible spending programme (Tars) to review projects and programmes to cut waste and duplication and redirect limited resources towards high-impact programmes. In the medium-term budget we pencilled in R6.7bn of Tars savings, mainly from ineffectual public transport grants and wastage in the social grants system. The 2026 budget will target further efficiency savings in areas such as ghost workers and early retirement. Making Tars work requires political will and difficult trade-offs. It will take time for it to unlock significant savings. The budget reform that can best ensure the government sustains South Africa’s improving fiscal credibility into the long term is the introduction of a binding fiscal anchor. The National Treasury has over the past two years developed a proposal for a formal fiscal anchor, and we will provide an update in next month’s budget as promised. As highlighted by the finance minister in November, we are exploring a principles-led approach rather than a hard numerical rule. It would provide for clear parliamentary oversight and stronger reporting on fiscal risks. As the government binds itself to fiscal sustainability, we can ensure socioeconomic rights continue to be realised, and the budget can deliver for all. Higher growth path The government’s strategy to put South Africa on a higher growth path rests on four pillars: fostering macroeconomic stability, improving state capacity, catalysing economic reform, and investing in infrastructure. Lifting the level of investment in infrastructure is key to driving higher growth and providing more and better quality public services. We have embarked on a range of reforms to mobilise private resources for this and ensure projects are delivered more effectively and efficiently. In December we listed South Africa’s first infrastructure bond on the JSE, creating a new asset class for investors. We have also made progress in establishing a new credit guarantee vehicle that will incentivise private sector investment, at scale, in priority infrastructure, starting with the expansion of the electricity grid. Another milestone was the signing early in 2026 of an agreement to establish a new infrastructure finance & implementation support agency that will crowd in private participation to augment public sector capacity and finances. And we are working to improve the government’s own capacity to finance and deliver projects effectively. In the 2025 medium-term budget, the finance minister announced a lower inflation target, enhancing macroeconomic stability and the credibility of monetary policy. Evidence that we are delivering on our fiscal strategy has further strengthened macroeconomic stability. The 2026 budget will show we are on track to continue building fiscal credibility while we make progress on budget reforms that support the government’s ability to deliver on the other pillars of growth. • Dr Pieterse is director-general of the National Treasury. Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/opinion/2026-01-26-duncan-pieterse-south-africas-debt-stabilisation-marks-a-fiscal-turning-point/;South Africa;Business
6;‘A turning point for Africa’: B20 SA delivers landmark policy proposals to the G20;2025/09/09;B20 SA formally handed over 30 recommendations to the G20 Presidency last week, marking a transformative moment for the continent and a significant development in global economic cooperation. The handover comes ahead of SA’s hosting of the G20 Summit in November, positioning the country at the centre of international dialogue on inclusive growth and sustainable development. Cas Coovadia, B20 SA Sherpa, described the handover as “a turning point for Africa and the Global South, emphasising that the recommendations were evidence-based, backed by key performance indicators, and ready for implementation. The proposals, developed acrossB20 SA’s eight task forces, are structured around five strategic themes and three enabling mechanisms. These themes include: Supporting mechanisms focus on: Representing the G20 Presidency, minister of international relations & cooperation Ronald Lamola said the recommendations reflected that Africa could be a leading voice in the world in energy, agriculture, digital innovation and industrialisation. “They are not just African priorities, they are global imperatives and can be achieved only if we all meaningfully pursue solidarity, equality and sustainability,” he said. “There is a need to challenge narrow, extractive and self-interest driven economics. We should all strive for inclusive growth.” The B20 SA calls on the global business community to take the lead in the advocacy phase. Coovadia urged the private sector to present financing models, data and demonstration projects that could bring the proposals to life, stressing that integrity, transparency and strong governance are essential. This is the first time the B20 has been hosted on African soil, following recent presidencies in Indonesia, India and Brazil. The theme, Inclusive Growth and Prosperity through Global Cooperation, underscores SA’s commitment to shaping a connected and more equitable global economy. B20 SA has also set a benchmark for gender equity, with50% women representation in key leadership roles. This is Africa’s global moment. We invite the world to engage with these recommendations, collaborate with us and join us in leading change In the lead-up to the G20 Summit, B20 SA will engage governments, multilateral institutions and business leaders to build momentum around the recommendations. The objective is to ensure the proposals are not only acknowledged but acted on. Lamola extended the G20 Presidency’s congratulations to the B20 SA for reaching this important milestone, acknowledging the team for their dedication and vision. He also expressed the presidency’s gratitude to the host, Business Unity SA (Busa), the host organisation of B20 SA, Coovadia, the Task Force leaders, their teams and the sponsors who believed in the transformative power of an African-led B20. “The success of B20 SA is a testament to what collaboration, commitment and shared purpose can accomplish,” he said. “This is Africa’s global moment,” Coovadia said. “We invite the world to engage with these recommendations, collaborate with us and join us in leading change.” Visit the B20 SA websitefor access to its policy recommendations. Click hereto read more articles providing expert insights from B20 SA’s key players. This article was sponsored by B20 SA. 1 2 3 4 5 2026 © Arena Holdings;https://www.businessday.co.za/bd/business-and-economy/2025-09-09-native-a-turning-point-for-africa-b20-sa-delivers-landmark-policy-proposals-to-the-g20/;South Africa;Business
7;Push to raise funding for coal projects;2025/09/07;"Senior Reporter FutureCoal, a coal advocacy group, is taking the financial services industry in developed economies to task over the widespread reluctance to fund new coal projects. Previously known as the World Coal Association, FutureCoal has written to 700 banks and insurers, mainly in the global north, seeking a levelling of the playing fields when it comes to the funding of coal projects. In the letter, the lobby group argues that coal remains a vital source of energy for economic growth and cited improved technologies that can reduce emissions from the use of fossil fuels. Speaking to journalists this week, FutureCoal CEO Michelle Manook said the letter was mainly directed at banks and insurance firms in the Global North. It highlights how this sedimentary rock has provided the two biggest coal-reliant economies — India and China — with energy security and reliability. When you look at the arguments that are being raised, and the negative sentiments against particularly coal power, this does not take into account how China, India, how Japan and others have built and improved coal power, and beyond that, looking at the other opportunities to use technology and innovation to deal with the issue of waste management or what are the other products that we can get beyond combustion. “When you look at the arguments that are being raised, and the negative sentiments against particularly coal power, this does not take into account how China, India, Japan and others have built and improved coal power, and beyond that, looking at the other opportunities to use technology and innovation to deal with the issue of waste management or what are the other products that we can get beyond combustion.” Manook said  banking and insurance groups should allocate fair and equal funding for fossil fuel projects. “My general  desire is to see that  banks, investors, insurers, and governments have a framework that is about responsible coal across the value chain. “I hope we have better conversations about how to get involved in that way. From my perspective, that is all we can hope for; that FutureCoal is treated fairly, that there is a level playing field for all players in the value chain. It is not about special treatment, it is about the opportunity to be treated fairly against other resources and other opportunities.” Manook said over the past decade,  about $30bn (R530bn) worth of coal mine projects have been shelved or cancelled due to local government decisions, such as the imposition of stricter local environmental standards, regional and national NGO activism influencing public opinion and, most significantly, prevailing market conditions for the product. “These factors may affect all commodities, and all minerals are subject to scrutiny.” The letter is part of the organisation’s “Fund Fair, Fund Equal” campaign. “There’s  no practical reason nor credible justification to exclude responsibly stewarded coal from funding. We’re  not seeking to replace renewables, but to ensure all resources are recognised for their current and future potential in the global energy mix. The energy transition must be inclusive, pragmatic, and fact-based,” she said. In the letter, Mike Teke, chair of FutureCoal, called for equal funding for coal. “Coal remains the world’s largest single source of electricity, meeting 33% of global demand. In 2024, global coal consumption reached a record high, with commercial banks investing more than $130bn across Asia, the US and Europe. This is not just a measure of demand, it reflects coal’s enduring role in national and energy security, industrial resilience and sustainable economic growth,”  he wrote. Despite coal’s importance to local and global economies, the commodity is still excluded or unfairly treated in many policy and investment frameworks. “This approach ignores its irreplaceable role in industries like steel, cement, and fertiliser, and its potential to deliver significant emissions reductions when paired with modern technologies,” Teke  wrote. “We’re  not seeking to replace renewables, but to ensure all resources are recognised for their current and future potential in the global energy mix. The energy transition must be inclusive, pragmatic, and fact-based. I urge you, as leaders in banking, investment, and insurance, to be bold, informed, and united in ensuring that this vital resource continues to serve the global community responsibly and effectively.” Teke has proposed a Sustainable Coal Stewardship (SCS) framework that adopts new technologies to cut emissions by up to 99%, including carbon capture and storage (CCS), and coal gasification plants. “These solutions are already being deployed in China, India, Japan, South Africa, the US and others, demonstrating that when supported by investment and policy, coal can deliver both economic growth and environmental progress.” Teke, founder and CEO of Seriti Resources, pointed to South Africa’s 15 coal-fired power stations. He said while the country had increased its renewable energy capacity, coal would remain the baseload for the foreseeable future, as contained in the 2025 Integrated Resource Plan —  South Africa’s energy blueprint. “[South Africa] may have reduced coal dependence; we might see more of PV and wind adding to the capacity we have. This is different from the previous story when we were thinking of closing coal-fired power stations, [saying] five or six or seven will be phased out over a period of time. I think they will still stay longer, I think [up to] 2035 or 2040,”  he said. Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings";https://www.businessday.co.za/bt/business-and-economy/2025-09-07-push-to-raise-funding-for-coal-projects/;South Africa;Business
8;DUANE NEWMAN: SA vehicle sector at a crossroads as APDP faces electrification era test;2025/12/01;"As the world races toward electrification and digital disruption, South Africa’s vehicle sector teeters on the edge of reinvention or irrelevance. The Automotive Production & Development Programme (APDP), once hailed as a blueprint for emerging-market industrial policy, has delivered R76bn in investments since 2013, bolstered seven original equipment manufacturers (OEMs), empowered more than 500 suppliers, and propelled exports to 155 countries. Yet with manufacturing’s GDP share eroding, localisation stagnating and new energy vehicle (NEV) adoption trailing global pacesetters, the APDP’s incentives must urgently evolve. This isn’t mere policy tinkering; it’s a strategic imperative for boardrooms and policymakers alike. In a landscape reshaped by software-defined vehicles, circular economies and stringent environmental, social & governance (ESG) mandates, South Africa risks de-industrialisation of its vehicle sector, like Australia, unless incentives pivot to foster competitiveness, localisation and a seamless NEV transition. Drawing lessons from the APDP’s journey and global exemplars, the sector can unlock inclusive growth, but only through bold, integrated reforms. The APDP’s track record offers valuable insights, tempered by hard realities. Its progression from volume-driven subsidies to value addition — via APDP2 and the Automotive Investment Scheme (AIS) — has championed transformation, spatial equity and job creation beyond metros. The South African Automotive Masterplan 2035 underscores government resolve, yet administrative complexities and rigid processes have bred frustration. Industry voices at forums such as the Naacam 2025 Show and South African Auto Week 2025 decry “analysis paralysis”, in which logistics chokepoints, soaring energy costs and policy silos stifle agility. The South African Automotive Masterplan 2035 underscores government resolve, yet administrative complexities and rigid processes have bred frustration.  Global best practices illuminate the path forward. The US Inflation Reduction Act’s tax credits for electric vehicle (EV) production and batteries, Europe’s emissions mandates paired with subsidies, and China’s ecosystem-wide incentives have turbocharged NEV localisation. South Africa’s APDP2 matches in ambition but falters in execution: NEV support remains fragmented, hybrids are sidelined from tax breaks and consumer incentives are nonexistent. Without bridging these gaps, the sector courts export market erosion and talent flight. Enter the African Continental Free Trade Area (AfCFTA), a potent multiplier for regional value chains that could amplify APDP incentives. Africa’s vehicle demand is uncertain but was recently estimated at more than 5-million cars and 300,000 commercial vehicles yearly. The continent remains import dependent at more than 4-million, mainly secondhand vehicles from the East. South Africa and Morocco dominate exports, and Egypt could be a serious contender. AfCFTA’s tariff reductions, harmonised standards and nascent Auto Pact promise scale, aggregating demand to viably localise assembly and components such as batteries or wiring harnesses using Africa’s critical minerals as a competitive advantage. South Africa, with its OEM stronghold, can lead by exporting components to hubs in Nigeria, Kenya or Egypt, fostering specialisation based on comparative advantages. Yet barriers loom — infrastructure deficits, regulatory fragmentation and skills shortages. Incentives must integrate AfCFTA levers: enforcing the recently agreed 40% regional content via rules of origin, investing in logistics corridors and piloting cross-border NEV supply chains. South Africa, with its OEM stronghold, can lead by exporting components to hubs in Nigeria, Kenya or Egypt, fostering specialisation based on comparative advantages.  This isn’t altruism; it’s shrewd business. Regional clusters could slash costs, attract foreign direct investment and buffer against global volatility, turning South Africa from a lone exporter into a continental anchor. We need to start thinking of localisation in an African, not just South African, context. To drive transformation, incentives must shift from volume to value. First, expand NEV coverage to embrace battery electric vehicles (BEVs), fuel-cell vehicles (FCVs) and hybrids, blending producer subsidies with consumer rebates to ignite demand. Yes, customer demand does need to be ignited. Infrastructure demands equal urgency: co-ordinated grid upgrades, charging networks and renewable tie-ins to mitigate energy woes. Digitisation (software integration and predictive maintenance) warrants targeted grants, offsetting upfront costs while capturing premiums in premium markets. Localisation enforcement is non-negotiable: tighten semi-knocked-down (SKD) import curbs and used-vehicle age limits to protect nascent suppliers, while AIS evolves to prioritise black, youth, and women-owned enterprises in NEV chains. The current less than 40% localisation achievement needs a radical rethink. The aftermarket manufacturing industry must be brought closer to the centre of localisation targets. Currently localisation targets are only for the OEM value chain. Stakeholders must align for delivery. Government should streamline administration via digital platforms and clear key performance indicators, such as investment inflows, localisation rates, NEV uptake and transformation metrics, with annual transparency reports. An Automotive Delivery Council akin to Egypt’s Supreme model could wield decision rights, cutting red tape and fast-tracking reforms. We need faster decision-making in a rapidly changing world. Industry — OEMs, suppliers, and the aftermarket value chain — should aggregate demand for critical inputs, form joint ventures for regional expansion, and invest in skills hubs for EV tech. Labour and communities gain from inclusive upskilling, ensuring the transition creates jobs, not casualties. Policy certainty Investors eye ESG opportunities but demand policy certainty; incentives tied to sustainability benchmarks could lure capital, enhancing market access amid EU and other carbon border taxes. The risks are stark: stalled NEVs invite de-industrialisation, job losses and AfCFTA underutilisation. Weak localisation floods markets with cheap imports, eroding domestic capacity. In the current environment, we are exporting 60% of locally manufactured vehicles, which creates an imbalance in the APDP2. Yet opportunities abound. AfCFTA scale could diversify exports, ESG leadership secures premiums, and digital efficiencies boost margins. Companies prioritising these shifts report outsized financial returns, per transformation studies, which is proof that sustainability pays. South Africa’s vehicle fate hinges on reimagining the APDP as a dynamic engine for competitiveness. This demands agility: domestic sourcing rebuilds resilience, innovation in materials and design offsets costs, and stakeholder ecosystems drive execution. The sustainability imperative is unequivocal — laggards face managed decline; pioneers claim global relevance. For policymakers, CEOs and investors, the crossroads demands decisive action. Evolve incentives now, integrate AfCFTA, and champion localisation, including the aftermarket, to propel inclusive growth. In doing so, South Africa will do more than survive the NEV era — it’ll lead Africa’s vehicle renaissance. • Newman is a partner at EY SA. Would you like to comment on this article?Sign up (it's quick and free) or sign in now. Please read ourComment Policybefore commenting. 1 2 3 4 5 2026 © Arena Holdings";https://www.businessday.co.za/opinion/2025-12-01-duane-newman-sa-vehicle-sector-at-a-crossroads-as-apdp-faces-electrification-era-test/;South Africa;Business
